record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=134,223,instrumented
histogram,0,0,batch=100;layer=0;expert=135,191,instrumented
histogram,0,0,batch=100;layer=0;expert=136,1023,instrumented
histogram,0,0,batch=100;layer=0;expert=137,1110,instrumented
histogram,0,0,batch=100;layer=0;expert=138,196,instrumented
histogram,0,0,batch=100;layer=0;expert=139,622,instrumented
histogram,0,0,batch=100;layer=0;expert=140,1143,instrumented
histogram,0,0,batch=100;layer=0;expert=141,873,instrumented
histogram,0,0,batch=100;layer=0;expert=142,696,instrumented
histogram,0,0,batch=100;layer=0;expert=143,310,instrumented
histogram,0,0,batch=100;layer=0;expert=144,379,instrumented
histogram,0,0,batch=100;layer=0;expert=145,776,instrumented
histogram,0,0,batch=100;layer=0;expert=146,496,instrumented
histogram,0,0,batch=100;layer=0;expert=147,597,instrumented
histogram,0,0,batch=100;layer=0;expert=148,959,instrumented
histogram,0,0,batch=100;layer=0;expert=149,143,instrumented
histogram,0,0,batch=100;layer=0;expert=150,442,instrumented
histogram,0,0,batch=100;layer=0;expert=151,226,instrumented
histogram,0,0,batch=100;layer=0;expert=152,449,instrumented
histogram,0,0,batch=100;layer=0;expert=153,764,instrumented
histogram,0,0,batch=100;layer=0;expert=154,262,instrumented
histogram,0,0,batch=100;layer=0;expert=155,821,instrumented
histogram,0,0,batch=100;layer=0;expert=156,323,instrumented
histogram,0,0,batch=100;layer=0;expert=157,957,instrumented
histogram,0,0,batch=100;layer=0;expert=158,382,instrumented
histogram,0,0,batch=100;layer=0;expert=159,798,instrumented
histogram,0,0,batch=100;layer=0;expert=160,317,instrumented
histogram,0,0,batch=100;layer=0;expert=161,616,instrumented
histogram,0,0,batch=100;layer=0;expert=162,207,instrumented
histogram,0,0,batch=100;layer=0;expert=163,404,instrumented
histogram,0,0,batch=100;layer=0;expert=164,151,instrumented
histogram,0,0,batch=100;layer=0;expert=165,528,instrumented
histogram,0,0,batch=100;layer=0;expert=166,169,instrumented
histogram,0,0,batch=100;layer=0;expert=167,296,instrumented
histogram,0,0,batch=100;layer=0;expert=168,723,instrumented
histogram,0,0,batch=100;layer=0;expert=169,345,instrumented
histogram,0,0,batch=100;layer=0;expert=170,1,instrumented
histogram,0,0,batch=100;layer=0;expert=171,574,instrumented
histogram,0,0,batch=100;layer=0;expert=172,798,instrumented
histogram,0,0,batch=100;layer=0;expert=173,12,instrumented
histogram,0,0,batch=100;layer=0;expert=174,575,instrumented
histogram,0,0,batch=100;layer=0;expert=175,561,instrumented
histogram,0,0,batch=100;layer=0;expert=176,664,instrumented
histogram,0,0,batch=100;layer=0;expert=177,990,instrumented
histogram,0,0,batch=100;layer=0;expert=178,291,instrumented
histogram,0,0,batch=100;layer=0;expert=179,126,instrumented
histogram,0,0,batch=100;layer=0;expert=180,166,instrumented
histogram,0,0,batch=100;layer=0;expert=181,493,instrumented
histogram,0,0,batch=100;layer=0;expert=182,355,instrumented
histogram,0,0,batch=100;layer=0;expert=183,199,instrumented
histogram,0,0,batch=100;layer=0;expert=184,232,instrumented
histogram,0,0,batch=100;layer=0;expert=185,187,instrumented
histogram,0,0,batch=100;layer=0;expert=186,190,instrumented
histogram,0,0,batch=100;layer=0;expert=187,562,instrumented
histogram,0,0,batch=100;layer=0;expert=188,767,instrumented
histogram,0,0,batch=100;layer=0;expert=189,204,instrumented
histogram,0,0,batch=100;layer=0;expert=190,729,instrumented
histogram,0,0,batch=100;layer=0;expert=191,773,instrumented
histogram,0,0,batch=100;layer=0;expert=192,958,instrumented
histogram,0,0,batch=100;layer=0;expert=193,96,instrumented
histogram,0,0,batch=100;layer=0;expert=194,555,instrumented
histogram,0,0,batch=100;layer=0;expert=195,185,instrumented
histogram,0,0,batch=100;layer=0;expert=196,439,instrumented
histogram,0,0,batch=100;layer=0;expert=197,150,instrumented
histogram,0,0,batch=100;layer=0;expert=198,432,instrumented
histogram,0,0,batch=100;layer=0;expert=199,814,instrumented
histogram,0,0,batch=100;layer=0;expert=200,710,instrumented
histogram,0,0,batch=100;layer=0;expert=201,907,instrumented
histogram,0,0,batch=100;layer=0;expert=202,741,instrumented
histogram,0,0,batch=100;layer=0;expert=203,449,instrumented
histogram,0,0,batch=100;layer=0;expert=204,608,instrumented
histogram,0,0,batch=100;layer=0;expert=205,899,instrumented
histogram,0,0,batch=100;layer=0;expert=206,740,instrumented
histogram,0,0,batch=100;layer=0;expert=207,676,instrumented
histogram,0,0,batch=100;layer=0;expert=208,245,instrumented
histogram,0,0,batch=100;layer=0;expert=209,589,instrumented
histogram,0,0,batch=100;layer=0;expert=210,129,instrumented
histogram,0,0,batch=100;layer=0;expert=211,147,instrumented
histogram,0,0,batch=100;layer=0;expert=212,666,instrumented
histogram,0,0,batch=100;layer=0;expert=213,684,instrumented
histogram,0,0,batch=100;layer=0;expert=214,549,instrumented
histogram,0,0,batch=100;layer=0;expert=215,237,instrumented
histogram,0,0,batch=100;layer=0;expert=216,271,instrumented
histogram,0,0,batch=100;layer=0;expert=217,675,instrumented
histogram,0,0,batch=100;layer=0;expert=218,859,instrumented
histogram,0,0,batch=100;layer=0;expert=219,196,instrumented
histogram,0,0,batch=100;layer=0;expert=220,412,instrumented
histogram,0,0,batch=100;layer=0;expert=221,411,instrumented
histogram,0,0,batch=100;layer=0;expert=222,178,instrumented
histogram,0,0,batch=100;layer=0;expert=223,524,instrumented
histogram,0,0,batch=100;layer=0;expert=224,20,instrumented
histogram,0,0,batch=100;layer=0;expert=225,121,instrumented
histogram,0,0,batch=100;layer=0;expert=226,55,instrumented
histogram,0,0,batch=100;layer=0;expert=227,562,instrumented
histogram,0,0,batch=100;layer=0;expert=228,506,instrumented
histogram,0,0,batch=100;layer=0;expert=229,522,instrumented
histogram,0,0,batch=100;layer=0;expert=230,329,instrumented
histogram,0,0,batch=100;layer=0;expert=231,762,instrumented
histogram,0,0,batch=100;layer=0;expert=232,939,instrumented
histogram,0,0,batch=100;layer=0;expert=233,796,instrumented
histogram,0,0,batch=100;layer=0;expert=234,290,instrumented
histogram,0,0,batch=100;layer=0;expert=235,312,instrumented
histogram,0,0,batch=100;layer=0;expert=236,590,instrumented
histogram,0,0,batch=100;layer=0;expert=237,734,instrumented
histogram,0,0,batch=100;layer=0;expert=238,191,instrumented
histogram,0,0,batch=100;layer=0;expert=239,749,instrumented
histogram,0,0,batch=100;layer=0;expert=240,548,instrumented
histogram,0,0,batch=100;layer=0;expert=241,45,instrumented
histogram,0,0,batch=100;layer=0;expert=242,317,instrumented
histogram,0,0,batch=100;layer=0;expert=243,569,instrumented
histogram,0,0,batch=100;layer=0;expert=244,345,instrumented
histogram,0,0,batch=100;layer=0;expert=245,458,instrumented
histogram,0,0,batch=100;layer=0;expert=246,496,instrumented
histogram,0,0,batch=100;layer=0;expert=247,495,instrumented
histogram,0,0,batch=100;layer=0;expert=248,422,instrumented
histogram,0,0,batch=100;layer=0;expert=249,180,instrumented
histogram,0,0,batch=100;layer=0;expert=250,304,instrumented
histogram,0,0,batch=100;layer=0;expert=251,478,instrumented
histogram,0,0,batch=100;layer=0;expert=252,423,instrumented
histogram,0,0,batch=100;layer=0;expert=253,529,instrumented
histogram,0,0,batch=100;layer=0;expert=254,253,instrumented
histogram,0,0,batch=100;layer=0;expert=255,379,instrumented
histogram,0,0,batch=100;layer=0;expert=256,242,instrumented
histogram,0,0,batch=100;layer=0;expert=257,295,instrumented
histogram,0,0,batch=100;layer=0;expert=258,849,instrumented
histogram,0,0,batch=100;layer=0;expert=259,672,instrumented
histogram,0,0,batch=100;layer=0;expert=260,750,instrumented
histogram,0,0,batch=100;layer=0;expert=261,343,instrumented
histogram,0,0,batch=100;layer=0;expert=262,712,instrumented
histogram,0,0,batch=100;layer=0;expert=263,605,instrumented
histogram,0,0,batch=100;layer=0;expert=264,586,instrumented
histogram,0,0,batch=100;layer=0;expert=265,360,instrumented
histogram,0,0,batch=100;layer=0;expert=266,636,instrumented
histogram,0,0,batch=100;layer=0;expert=267,395,instrumented
histogram,0,0,batch=100;layer=0;expert=268,100,instrumented
histogram,0,0,batch=100;layer=0;expert=269,671,instrumented
histogram,0,0,batch=100;layer=0;expert=270,466,instrumented
histogram,0,0,batch=100;layer=0;expert=271,255,instrumented
histogram,0,0,batch=100;layer=0;expert=272,719,instrumented
histogram,0,0,batch=100;layer=0;expert=273,532,instrumented
histogram,0,0,batch=100;layer=0;expert=274,688,instrumented
histogram,0,0,batch=100;layer=0;expert=275,1365,instrumented
histogram,0,0,batch=100;layer=0;expert=276,145,instrumented
histogram,0,0,batch=100;layer=0;expert=277,687,instrumented
histogram,0,0,batch=100;layer=0;expert=278,314,instrumented
histogram,0,0,batch=100;layer=0;expert=279,273,instrumented
histogram,0,0,batch=100;layer=0;expert=280,500,instrumented
histogram,0,0,batch=100;layer=0;expert=281,363,instrumented
histogram,0,0,batch=100;layer=0;expert=282,497,instrumented
histogram,0,0,batch=100;layer=0;expert=283,836,instrumented
histogram,0,0,batch=100;layer=0;expert=284,308,instrumented
histogram,0,0,batch=100;layer=0;expert=285,370,instrumented
histogram,0,0,batch=100;layer=0;expert=286,500,instrumented
histogram,0,0,batch=100;layer=0;expert=287,699,instrumented
histogram,0,0,batch=100;layer=0;expert=288,735,instrumented
histogram,0,0,batch=100;layer=0;expert=289,0,instrumented
histogram,0,0,batch=100;layer=0;expert=290,951,instrumented
histogram,0,0,batch=100;layer=0;expert=291,191,instrumented
histogram,0,0,batch=100;layer=0;expert=292,571,instrumented
histogram,0,0,batch=100;layer=0;expert=293,569,instrumented
histogram,0,0,batch=100;layer=0;expert=294,172,instrumented
histogram,0,0,batch=100;layer=0;expert=295,33,instrumented
histogram,0,0,batch=100;layer=0;expert=296,463,instrumented
histogram,0,0,batch=100;layer=0;expert=297,141,instrumented
histogram,0,0,batch=100;layer=0;expert=298,764,instrumented
histogram,0,0,batch=100;layer=0;expert=299,437,instrumented
histogram,0,0,batch=100;layer=0;expert=300,240,instrumented
histogram,0,0,batch=100;layer=0;expert=301,194,instrumented
histogram,0,0,batch=100;layer=0;expert=302,309,instrumented
histogram,0,0,batch=100;layer=0;expert=303,690,instrumented
histogram,0,0,batch=100;layer=0;expert=304,612,instrumented
histogram,0,0,batch=100;layer=0;expert=305,522,instrumented
histogram,0,0,batch=100;layer=0;expert=306,962,instrumented
histogram,0,0,batch=100;layer=0;expert=307,675,instrumented
histogram,0,0,batch=100;layer=0;expert=308,762,instrumented
histogram,0,0,batch=100;layer=0;expert=309,612,instrumented
histogram,0,0,batch=100;layer=0;expert=310,753,instrumented
histogram,0,0,batch=100;layer=0;expert=311,0,instrumented
histogram,0,0,batch=100;layer=0;expert=312,1140,instrumented
histogram,0,0,batch=100;layer=0;expert=313,901,instrumented
histogram,0,0,batch=100;layer=0;expert=314,636,instrumented
histogram,0,0,batch=100;layer=0;expert=315,337,instrumented
histogram,0,0,batch=100;layer=0;expert=316,593,instrumented
histogram,0,0,batch=100;layer=0;expert=317,731,instrumented
histogram,0,0,batch=100;layer=0;expert=318,667,instrumented
histogram,0,0,batch=100;layer=0;expert=319,856,instrumented
histogram,0,0,batch=100;layer=0;expert=320,462,instrumented
histogram,0,0,batch=100;layer=0;expert=321,80,instrumented
histogram,0,0,batch=100;layer=0;expert=322,389,instrumented
histogram,0,0,batch=100;layer=0;expert=323,586,instrumented
histogram,0,0,batch=100;layer=0;expert=324,672,instrumented
histogram,0,0,batch=100;layer=0;expert=325,394,instrumented
histogram,0,0,batch=100;layer=0;expert=326,974,instrumented
histogram,0,0,batch=100;layer=0;expert=327,484,instrumented
histogram,0,0,batch=100;layer=0;expert=328,369,instrumented
histogram,0,0,batch=100;layer=0;expert=329,213,instrumented
histogram,0,0,batch=100;layer=0;expert=330,141,instrumented
histogram,0,0,batch=100;layer=0;expert=331,212,instrumented
histogram,0,0,batch=100;layer=0;expert=332,32,instrumented
histogram,0,0,batch=100;layer=0;expert=333,239,instrumented
histogram,0,0,batch=100;layer=0;expert=334,470,instrumented
histogram,0,0,batch=100;layer=0;expert=335,277,instrumented
histogram,0,0,batch=100;layer=0;expert=336,658,instrumented
histogram,0,0,batch=100;layer=0;expert=337,173,instrumented
histogram,0,0,batch=100;layer=0;expert=338,567,instrumented
histogram,0,0,batch=100;layer=0;expert=339,1259,instrumented
histogram,0,0,batch=100;layer=0;expert=340,169,instrumented
histogram,0,0,batch=100;layer=0;expert=341,389,instrumented
histogram,0,0,batch=100;layer=0;expert=342,298,instrumented
histogram,0,0,batch=100;layer=0;expert=343,124,instrumented
histogram,0,0,batch=100;layer=0;expert=344,926,instrumented
histogram,0,0,batch=100;layer=0;expert=345,632,instrumented
histogram,0,0,batch=100;layer=0;expert=346,325,instrumented
histogram,0,0,batch=100;layer=0;expert=347,447,instrumented
histogram,0,0,batch=100;layer=0;expert=348,909,instrumented
histogram,0,0,batch=100;layer=0;expert=349,96,instrumented
