record_index,metric,value
0,baseline_evidence.kv_bytes_by_rank[3],34472853504
0,baseline_evidence.gpu_total_bytes_by_rank[0],85017493504
0,baseline_evidence.gpu_total_bytes_by_rank[1],85017493504
0,baseline_evidence.gpu_total_bytes_by_rank[2],85017493504
0,baseline_evidence.gpu_total_bytes_by_rank[3],85017493504
0,baseline_evidence.source_kind,native-measured
0,baseline_evidence.engine_mode,native
0,reference_evidence.contract.model_identity_sha256,f197bd16d71c7da5e1472aacaeb3bd213c41d7688695ac857cf30665fe951a59
0,reference_evidence.contract.model_config_sha256,2d483c7cabad7c8704478ed4038fa7e7b2eff840bc00a118eccbe38e2b488303
0,reference_evidence.contract.dataset_sha256,ae5e2428733c21f39efdd1c6ba45d9dac78e4f00d43a0a930151034eda178445
0,reference_evidence.contract.input_sha256,efbd829639331de5e1da036e49fbb898ed7c09035d00fb1dfcb632aff3eaf4bc
0,reference_evidence.contract.engine_policy_sha256,d3f4745a0edd6083673b5cf581859d9c1de64570238ea2f5f2a4223b3340fb10
0,reference_evidence.contract.dataset_manifest_sha256,d1fa27a78c422ed77b6e44e7c1b642c8cdf3d1a5b1068d7ee0c4996079f8a75b
0,reference_evidence.contract.commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
0,reference_evidence.contract.tensor_parallel_size,4
0,reference_evidence.contract.batch_size,256
0,reference_evidence.contract.context_length,4096
0,reference_evidence.contract.output_length,512
0,reference_evidence.contract.max_num_seqs,256
0,reference_evidence.contract.max_num_batched_tokens,4096
0,reference_evidence.contract.gpu_memory_utilization,0.915
0,reference_evidence.contract.versions.cuda,12.8
0,reference_evidence.contract.versions.python,3.12.11
0,reference_evidence.contract.versions.torch,2.8.0+cu128
0,reference_evidence.contract.versions.vllm,0.10.2
0,reference_evidence.contract.versions.vllm_commit,01efc7ef781391e744ed08c3292817a773d654e6
0,reference_evidence.contract.hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
0,reference_evidence.contract.source_request_count,256
0,reference_evidence.contract.unique_selected_request_count,224
0,reference_evidence.contract.evaluation_pool_count,224
0,reference_evidence.contract.seed,20260908
0,reference_evidence.contract.repeated_request_count,32
0,reference_evidence.contract.dtype,bfloat16
0,reference_evidence.contract.synthetic,False
0,reference_evidence.generated_tokens,131072
0,reference_evidence.elapsed_s[0],46.66931114718318
0,reference_evidence.elapsed_s[1],47.51335653895512
0,reference_evidence.elapsed_s[2],47.22915842477232
0,reference_evidence.kv_bytes_by_rank[0],35749625856
0,reference_evidence.kv_bytes_by_rank[1],35749625856
0,reference_evidence.kv_bytes_by_rank[2],35749625856
0,reference_evidence.kv_bytes_by_rank[3],35749625856
0,reference_evidence.gpu_total_bytes_by_rank[0],85017493504
0,reference_evidence.gpu_total_bytes_by_rank[1],85017493504
0,reference_evidence.gpu_total_bytes_by_rank[2],85017493504
0,reference_evidence.gpu_total_bytes_by_rank[3],85017493504
0,reference_evidence.source_kind,native-measured
0,reference_evidence.engine_mode,native
0,artifact_kind,analysis-suite
1,record_index,1
1,replays[0].config.resident_count_by_layer[0],410
1,replays[0].config.resident_count_by_layer[1],410
1,replays[0].config.resident_count_by_layer[2],410
1,replays[0].config.resident_count_by_layer[3],410
1,replays[0].config.resident_count_by_layer[4],410
1,replays[0].config.resident_count_by_layer[5],410
1,replays[0].config.resident_count_by_layer[6],410
1,replays[0].config.resident_count_by_layer[7],410
1,replays[0].config.resident_count_by_layer[8],410
1,replays[0].config.resident_count_by_layer[9],410
1,replays[0].config.resident_count_by_layer[10],410
1,replays[0].config.resident_count_by_layer[11],410
1,replays[0].config.resident_count_by_layer[12],410
1,replays[0].config.resident_count_by_layer[13],410
1,replays[0].config.resident_count_by_layer[14],410
1,replays[0].config.resident_count_by_layer[15],410
1,replays[0].config.resident_count_by_layer[16],410
1,replays[0].config.resident_count_by_layer[17],410
1,replays[0].config.resident_count_by_layer[18],410
1,replays[0].config.resident_count_by_layer[19],410
1,replays[0].config.resident_count_by_layer[20],410
1,replays[0].config.resident_count_by_layer[21],410
1,replays[0].config.resident_count_by_layer[22],410
1,replays[0].config.resident_count_by_layer[23],410
1,replays[0].config.resident_count_by_layer[24],410
1,replays[0].config.resident_count_by_layer[25],410
1,replays[0].config.resident_count_by_layer[26],410
1,replays[0].config.resident_count_by_layer[27],410
1,replays[0].config.resident_count_by_layer[28],410
1,replays[0].config.resident_count_by_layer[29],410
1,replays[0].config.resident_count_by_layer[30],410
1,replays[0].config.resident_count_by_layer[31],410
1,replays[0].config.resident_count_by_layer[32],410
1,replays[0].config.resident_count_by_layer[33],410
1,replays[0].config.resident_count_by_layer[34],410
1,replays[0].config.resident_count_by_layer[35],410
1,replays[0].config.resident_count_by_layer[36],410
1,replays[0].config.resident_count_by_layer[37],410
1,replays[0].config.resident_count_by_layer[38],410
1,replays[0].config.resident_count_by_layer[39],410
1,replays[0].config.resident_count_by_layer[40],410
1,replays[0].config.resident_count_by_layer[41],410
1,replays[0].config.resident_count_by_layer[42],410
1,replays[0].config.resident_count_by_layer[43],410
1,replays[0].config.resident_count_by_layer[44],410
1,replays[0].config.resident_count_by_layer[45],410
1,replays[0].config.resident_count_by_layer[46],410
1,replays[0].config.resident_count_by_layer[47],410
1,replays[0].config.resident_count_total,19680
1,replays[0].config.cache_slots,0
1,replays[0].config.staging_experts,512
1,replays[0].config.policy,lru
1,replays[0].config.extra_gpu_bytes,0
1,replays[0].rank,0
1,replays[0].model_identity_sha256,f197bd16d71c7da5e1472aacaeb3bd213c41d7688695ac857cf30665fe951a59
1,replays[0].model_config_sha256,2d483c7cabad7c8704478ed4038fa7e7b2eff840bc00a118eccbe38e2b488303
1,replays[0].dataset_sha256,ae5e2428733c21f39efdd1c6ba45d9dac78e4f00d43a0a930151034eda178445
1,replays[0].input_sha256,efbd829639331de5e1da036e49fbb898ed7c09035d00fb1dfcb632aff3eaf4bc
1,replays[0].commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
1,replays[0].hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
1,replays[0].loaded_experts,1914468
1,replays[0].loaded_bytes,3011197796352
1,replays[0].resident_hits,13588471
1,replays[0].cache_hits,0
1,replays[0].demands,15502939
1,replays[0].bytes_per_generated_token,22973616.0
1,replays[0].net_freed_bytes,6895435776
1,replays[0].per_layer_totals[0].demands,347323
1,replays[0].per_layer_totals[0].resident_hits,295514
1,replays[0].per_layer_totals[0].cache_hits,0
1,replays[0].per_layer_totals[0].loaded_experts,51809
1,replays[0].per_layer_totals[0].loaded_bytes,81488510976
1,replays[0].per_layer_totals[1].demands,319404
1,replays[0].per_layer_totals[1].resident_hits,286164
1,replays[0].per_layer_totals[1].cache_hits,0
1,replays[0].per_layer_totals[1].loaded_experts,33240
1,replays[0].per_layer_totals[1].loaded_bytes,52281999360
1,replays[0].per_layer_totals[2].demands,354713
1,replays[0].per_layer_totals[2].resident_hits,293597
1,replays[0].per_layer_totals[2].cache_hits,0
1,replays[0].per_layer_totals[2].loaded_experts,61116
1,replays[0].per_layer_totals[2].loaded_bytes,96127156224
1,replays[0].per_layer_totals[3].demands,313957
1,replays[0].per_layer_totals[3].resident_hits,274959
1,replays[0].per_layer_totals[3].cache_hits,0
1,replays[0].per_layer_totals[3].loaded_experts,38998
1,replays[0].per_layer_totals[3].loaded_bytes,61338550272
1,replays[0].per_layer_totals[4].demands,315390
1,replays[0].per_layer_totals[4].resident_hits,278403
1,replays[0].per_layer_totals[4].cache_hits,0
1,replays[0].per_layer_totals[4].loaded_experts,36987
1,replays[0].per_layer_totals[4].loaded_bytes,58175520768
1,replays[0].per_layer_totals[5].demands,327492
1,replays[0].per_layer_totals[5].resident_hits,287629
1,replays[0].per_layer_totals[5].cache_hits,0
1,replays[0].per_layer_totals[5].loaded_experts,39863
1,replays[0].per_layer_totals[5].loaded_bytes,62699077632
1,replays[0].per_layer_totals[6].demands,342516
1,replays[0].per_layer_totals[6].resident_hits,293678
1,replays[0].per_layer_totals[6].cache_hits,0
1,replays[0].per_layer_totals[6].loaded_experts,48838
1,replays[0].per_layer_totals[6].loaded_bytes,76815532032
1,replays[0].per_layer_totals[7].demands,339072
1,replays[0].per_layer_totals[7].resident_hits,291745
1,replays[0].per_layer_totals[7].cache_hits,0
1,replays[0].per_layer_totals[7].loaded_experts,47327
1,replays[0].per_layer_totals[7].loaded_bytes,74438934528
1,replays[0].per_layer_totals[8].demands,325378
1,replays[0].per_layer_totals[8].resident_hits,282222
1,replays[0].per_layer_totals[8].cache_hits,0
1,replays[0].per_layer_totals[8].loaded_experts,43156
1,replays[0].per_layer_totals[8].loaded_bytes,67878518784
1,replays[0].per_layer_totals[9].demands,303274
1,replays[0].per_layer_totals[9].resident_hits,273698
1,replays[0].per_layer_totals[9].cache_hits,0
1,replays[0].per_layer_totals[9].loaded_experts,29576
1,replays[0].per_layer_totals[9].loaded_bytes,46519025664
1,replays[0].per_layer_totals[10].demands,312855
1,replays[0].per_layer_totals[10].resident_hits,276564
1,replays[0].per_layer_totals[10].cache_hits,0
1,replays[0].per_layer_totals[10].loaded_experts,36291
1,replays[0].per_layer_totals[10].loaded_bytes,57080807424
1,replays[0].per_layer_totals[11].demands,319463
1,replays[0].per_layer_totals[11].resident_hits,277601
1,replays[0].per_layer_totals[11].cache_hits,0
1,replays[0].per_layer_totals[11].loaded_experts,41862
1,replays[0].per_layer_totals[11].loaded_bytes,65843232768
1,replays[0].per_layer_totals[12].demands,307324
1,replays[0].per_layer_totals[12].resident_hits,270730
1,replays[0].per_layer_totals[12].cache_hits,0
1,replays[0].per_layer_totals[12].loaded_experts,36594
1,replays[0].per_layer_totals[12].loaded_bytes,57557385216
1,replays[0].per_layer_totals[13].demands,314720
1,replays[0].per_layer_totals[13].resident_hits,275062
1,replays[0].per_layer_totals[13].cache_hits,0
1,replays[0].per_layer_totals[13].loaded_experts,39658
1,replays[0].per_layer_totals[13].loaded_bytes,62376640512
1,replays[0].per_layer_totals[14].demands,322780
1,replays[0].per_layer_totals[14].resident_hits,282488
1,replays[0].per_layer_totals[14].cache_hits,0
1,replays[0].per_layer_totals[14].loaded_experts,40292
1,replays[0].per_layer_totals[14].loaded_bytes,63373836288
1,replays[0].per_layer_totals[15].demands,334346
1,replays[0].per_layer_totals[15].resident_hits,289743
1,replays[0].per_layer_totals[15].cache_hits,0
1,replays[0].per_layer_totals[15].loaded_experts,44603
1,replays[0].per_layer_totals[15].loaded_bytes,70154452992
1,replays[0].per_layer_totals[16].demands,319815
1,replays[0].per_layer_totals[16].resident_hits,281327
1,replays[0].per_layer_totals[16].cache_hits,0
1,replays[0].per_layer_totals[16].loaded_experts,38488
1,replays[0].per_layer_totals[16].loaded_bytes,60536389632
1,replays[0].per_layer_totals[17].demands,331564
1,replays[0].per_layer_totals[17].resident_hits,289596
1,replays[0].per_layer_totals[17].cache_hits,0
1,replays[0].per_layer_totals[17].loaded_experts,41968
1,replays[0].per_layer_totals[17].loaded_bytes,66009956352
1,replays[0].per_layer_totals[18].demands,344007
1,replays[0].per_layer_totals[18].resident_hits,292949
1,replays[0].per_layer_totals[18].cache_hits,0
1,replays[0].per_layer_totals[18].loaded_experts,51058
1,replays[0].per_layer_totals[18].loaded_bytes,80307290112
1,replays[0].per_layer_totals[19].demands,341540
1,replays[0].per_layer_totals[19].resident_hits,292090
1,replays[0].per_layer_totals[19].cache_hits,0
1,replays[0].per_layer_totals[19].loaded_experts,49450
1,replays[0].per_layer_totals[19].loaded_bytes,77778124800
1,replays[0].per_layer_totals[20].demands,329005
1,replays[0].per_layer_totals[20].resident_hits,284991
1,replays[0].per_layer_totals[20].cache_hits,0
1,replays[0].per_layer_totals[20].loaded_experts,44014
1,replays[0].per_layer_totals[20].loaded_bytes,69228036096
1,replays[0].per_layer_totals[21].demands,307538
1,replays[0].per_layer_totals[21].resident_hits,275836
1,replays[0].per_layer_totals[21].cache_hits,0
1,replays[0].per_layer_totals[21].loaded_experts,31702
1,replays[0].per_layer_totals[21].loaded_bytes,49862934528
1,replays[0].per_layer_totals[22].demands,315052
1,replays[0].per_layer_totals[22].resident_hits,278812
1,replays[0].per_layer_totals[22].cache_hits,0
1,replays[0].per_layer_totals[22].loaded_experts,36240
1,replays[0].per_layer_totals[22].loaded_bytes,57000591360
1,replays[0].per_layer_totals[23].demands,324001
1,replays[0].per_layer_totals[23].resident_hits,279805
1,replays[0].per_layer_totals[23].cache_hits,0
1,replays[0].per_layer_totals[23].loaded_experts,44196
1,replays[0].per_layer_totals[23].loaded_bytes,69514297344
1,replays[0].per_layer_totals[24].demands,311551
1,replays[0].per_layer_totals[24].resident_hits,274048
1,replays[0].per_layer_totals[24].cache_hits,0
1,replays[0].per_layer_totals[24].loaded_experts,37503
