record_index,metric,value
4,trace.contract.unique_selected_request_count,32
4,trace.contract.versions.cuda,12.8
4,trace.contract.versions.python,3.12.11
4,trace.contract.versions.torch,2.8.0+cu128
4,trace.contract.versions.vllm,0.10.2
4,trace.contract.versions.vllm_commit,01efc7ef781391e744ed08c3292817a773d654e6
4,trace.expert_bytes,1572864
4,trace.full_workload,True
4,trace.generated_tokens,16384
4,trace.num_experts,512
4,trace.observed_steps,544
4,trace.rank,1
4,trace.top_k,10
4,trace.total_layers,48
4,artifact_kind,demand-trace
4,status,complete
5,record_index,5
5,capture.buffer_bytes,25165824
5,capture.captured_steps,544
5,capture.discarded_present_events,0
5,capture.full_workload,True
5,capture.max_trace_steps,1024
5,capture.missing_layer_events,0
5,capture.observed_steps,544
5,capture.rank,2
5,capture.status,complete
5,capture.trace_budget_bytes,134217728
5,capture.truncated,False
5,generation_status,complete
5,unpublished_reason_count,0
5,timing_eligible,False
5,trace.captured_steps,544
5,trace.contract.batch_size,32
5,trace.contract.commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
5,trace.contract.context_length,4096
5,trace.contract.dataset_manifest_sha256,d1fa27a78c422ed77b6e44e7c1b642c8cdf3d1a5b1068d7ee0c4996079f8a75b
5,trace.contract.dataset_sha256,ae5e2428733c21f39efdd1c6ba45d9dac78e4f00d43a0a930151034eda178445
5,trace.contract.dtype,bfloat16
5,trace.contract.engine_policy_sha256,9adf912ae3234934ffd938298bf9df065f55321b13e3a4f2bdd9b1679fe9639d
5,trace.contract.evaluation_pool_count,256
5,trace.contract.gpu_memory_utilization,0.9
5,trace.contract.hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
5,trace.contract.input_sha256,c3219fdfd46165a5795d524715caae80a40a972432f692ed9012faa9f475d12f
5,trace.contract.max_num_batched_tokens,4096
5,trace.contract.max_num_seqs,32
5,trace.contract.model_config_sha256,2d483c7cabad7c8704478ed4038fa7e7b2eff840bc00a118eccbe38e2b488303
5,trace.contract.model_identity_sha256,f197bd16d71c7da5e1472aacaeb3bd213c41d7688695ac857cf30665fe951a59
5,trace.contract.output_length,512
5,trace.contract.repeated_request_count,0
5,trace.contract.seed,20260908
5,trace.contract.source_request_count,256
5,trace.contract.synthetic,False
5,trace.contract.tensor_parallel_size,4
5,trace.contract.unique_selected_request_count,32
5,trace.contract.versions.cuda,12.8
5,trace.contract.versions.python,3.12.11
5,trace.contract.versions.torch,2.8.0+cu128
5,trace.contract.versions.vllm,0.10.2
5,trace.contract.versions.vllm_commit,01efc7ef781391e744ed08c3292817a773d654e6
5,trace.expert_bytes,1572864
5,trace.full_workload,True
5,trace.generated_tokens,16384
5,trace.num_experts,512
5,trace.observed_steps,544
5,trace.rank,2
5,trace.top_k,10
5,trace.total_layers,48
5,artifact_kind,demand-trace
5,status,complete
6,record_index,6
6,capture.buffer_bytes,25165824
6,capture.captured_steps,544
6,capture.discarded_present_events,0
6,capture.full_workload,True
6,capture.max_trace_steps,1024
6,capture.missing_layer_events,0
6,capture.observed_steps,544
6,capture.rank,3
6,capture.status,complete
