record_index,metric,value
0,aggregates[43].per_rank_payload_bytes,805306368
0,aggregates[43].repetition,1
0,aggregates[44].bottleneck_bytes_per_s,94535702.59651488
0,aggregates[44].bottleneck_rank,1
0,aggregates[44].bottleneck_wall_s,8.518542157951742
0,aggregates[44].contention,isolated
0,aggregates[44].experts_per_batch,512
0,aggregates[44].mode,gather
0,aggregates[44].per_rank_payload_bytes,805306368
0,aggregates[44].repetition,2
0,config.contention,isolated
0,config.expert_bytes,1572864
0,contract.benchmark_policy_sha256,a51e2f06eccbbd7e1dbd0dfad28145edbdc58a6bf90f1dd7ceeb46af6ae1eaed
0,contract.commit,2161d80517315fe9835ee3cf32c98f8e6b0343a7
0,contract.hardware_sha256,9791dbc6d311596ecffb3eb44b417020cb7e142e79a148bc73feb7a0573b4bd1
0,contract.tensor_parallel_size,4
0,contract.versions.cuda,12.8
0,contract.versions.python,3.12.11
0,contract.versions.torch,2.8.0+cu128
0,contract.versions.vllm,0.10.2
0,contract.versions.vllm_commit,01efc7ef781391e744ed08c3292817a773d654e6
0,measurements[0].compute_only_components,
0,measurements[0].compute_only_wall_s,
0,measurements[0].compute_s,
0,measurements[0].copy_only_components.compute_s,0.0
0,measurements[0].copy_only_components.copy_s,4.339199885725975e-05
0,measurements[0].copy_only_components.gather_s,0.0
0,measurements[0].copy_only_components.wall_s,7.737288251519203e-05
0,measurements[0].copy_only_wall_s,7.737288251519203e-05
0,measurements[0].copy_s,4.339199885725975e-05
0,measurements[0].experts_per_batch,1
0,measurements[0].gather_s,0.0
0,measurements[0].joint_wall_s,
0,measurements[0].mode,contiguous
0,measurements[0].rank,0
0,measurements[0].repetition,0
0,measurements[0].wall_s,7.737288251519203e-05
0,measurements[1].compute_only_components,
0,measurements[1].compute_only_wall_s,
0,measurements[1].compute_s,
0,measurements[1].copy_only_components.compute_s,0.0
0,measurements[1].copy_only_components.copy_s,6.588800251483917e-05
0,measurements[1].copy_only_components.gather_s,0.0
0,measurements[1].copy_only_components.wall_s,0.00010869093239307404
0,measurements[1].copy_only_wall_s,0.00010869093239307404
0,measurements[1].copy_s,6.588800251483917e-05
0,measurements[1].experts_per_batch,1
0,measurements[1].gather_s,0.0
0,measurements[1].joint_wall_s,
0,measurements[1].mode,contiguous
0,measurements[1].rank,0
0,measurements[1].repetition,1
0,measurements[1].wall_s,0.00010869093239307404
0,measurements[2].compute_only_components,
0,measurements[2].compute_only_wall_s,
0,measurements[2].compute_s,
0,measurements[2].copy_only_components.compute_s,0.0
0,measurements[2].copy_only_components.copy_s,6.639999896287919e-05
0,measurements[2].copy_only_components.gather_s,0.0
0,measurements[2].copy_only_components.wall_s,0.0001067877747118473
0,measurements[2].copy_only_wall_s,0.0001067877747118473
0,measurements[2].copy_s,6.639999896287919e-05
0,measurements[2].experts_per_batch,1
0,measurements[2].gather_s,0.0
0,measurements[2].joint_wall_s,
0,measurements[2].mode,contiguous
0,measurements[2].rank,0
0,measurements[2].repetition,2
0,measurements[2].wall_s,0.0001067877747118473
0,measurements[3].compute_only_components,
0,measurements[3].compute_only_wall_s,
0,measurements[3].compute_s,
0,measurements[3].copy_only_components.compute_s,0.0
0,measurements[3].copy_only_components.copy_s,8.832000195980072e-05
0,measurements[3].copy_only_components.gather_s,0.0
0,measurements[3].copy_only_components.wall_s,0.0005299211479723454
0,measurements[3].copy_only_wall_s,0.0005299211479723454
0,measurements[3].copy_s,8.832000195980072e-05
0,measurements[3].experts_per_batch,1
0,measurements[3].gather_s,0.0
0,measurements[3].joint_wall_s,
0,measurements[3].mode,fragmented
0,measurements[3].rank,0
0,measurements[3].repetition,0
0,measurements[3].wall_s,0.0005299211479723454
0,measurements[4].compute_only_components,
0,measurements[4].compute_only_wall_s,
0,measurements[4].compute_s,
0,measurements[4].copy_only_components.compute_s,0.0
0,measurements[4].copy_only_components.copy_s,0.00013040000200271605
0,measurements[4].copy_only_components.gather_s,0.0
0,measurements[4].copy_only_components.wall_s,0.0002253437414765358
0,measurements[4].copy_only_wall_s,0.0002253437414765358
0,measurements[4].copy_s,0.00013040000200271605
0,measurements[4].experts_per_batch,1
0,measurements[4].gather_s,0.0
0,measurements[4].joint_wall_s,
0,measurements[4].mode,fragmented
0,measurements[4].rank,0
0,measurements[4].repetition,1
0,measurements[4].wall_s,0.0002253437414765358
0,measurements[5].compute_only_components,
0,measurements[5].compute_only_wall_s,
0,measurements[5].compute_s,
0,measurements[5].copy_only_components.compute_s,0.0
0,measurements[5].copy_only_components.copy_s,0.00011747200042009354
0,measurements[5].copy_only_components.gather_s,0.0
0,measurements[5].copy_only_components.wall_s,0.0002042069099843502
0,measurements[5].copy_only_wall_s,0.0002042069099843502
0,measurements[5].copy_s,0.00011747200042009354
0,measurements[5].experts_per_batch,1
0,measurements[5].gather_s,0.0
0,measurements[5].joint_wall_s,
0,measurements[5].mode,fragmented
0,measurements[5].rank,0
0,measurements[5].repetition,2
0,measurements[5].wall_s,0.0002042069099843502
0,measurements[6].compute_only_components,
0,measurements[6].compute_only_wall_s,
0,measurements[6].compute_s,
0,measurements[6].copy_only_components.compute_s,0.0
0,measurements[6].copy_only_components.copy_s,6.937599927186966e-05
0,measurements[6].copy_only_components.gather_s,0.021129068918526173
0,measurements[6].copy_only_components.wall_s,0.021285661961883307
0,measurements[6].copy_only_wall_s,0.021285661961883307
0,measurements[6].copy_s,6.937599927186966e-05
0,measurements[6].experts_per_batch,1
0,measurements[6].gather_s,0.021129068918526173
0,measurements[6].joint_wall_s,
0,measurements[6].mode,gather
0,measurements[6].rank,0
0,measurements[6].repetition,0
0,measurements[6].wall_s,0.021285661961883307
0,measurements[7].compute_only_components,
0,measurements[7].compute_only_wall_s,
0,measurements[7].compute_s,
0,measurements[7].copy_only_components.compute_s,0.0
0,measurements[7].copy_only_components.copy_s,9.276799857616425e-05
0,measurements[7].copy_only_components.gather_s,0.0066487048752605915
0,measurements[7].copy_only_components.wall_s,0.006850044243037701
0,measurements[7].copy_only_wall_s,0.006850044243037701
0,measurements[7].copy_s,9.276799857616425e-05
0,measurements[7].experts_per_batch,1
0,measurements[7].gather_s,0.0066487048752605915
0,measurements[7].joint_wall_s,
0,measurements[7].mode,gather
0,measurements[7].rank,0
