record,rank,repetition,metric,value,status
histogram,0,0,batch=100;layer=0;expert=147,639,instrumented
histogram,0,0,batch=100;layer=0;expert=148,868,instrumented
histogram,0,0,batch=100;layer=0;expert=149,438,instrumented
histogram,0,0,batch=100;layer=0;expert=150,436,instrumented
histogram,0,0,batch=100;layer=0;expert=151,285,instrumented
histogram,0,0,batch=100;layer=0;expert=152,400,instrumented
histogram,0,0,batch=100;layer=0;expert=153,921,instrumented
histogram,0,0,batch=100;layer=0;expert=154,210,instrumented
histogram,0,0,batch=100;layer=0;expert=155,763,instrumented
histogram,0,0,batch=100;layer=0;expert=156,267,instrumented
histogram,0,0,batch=100;layer=0;expert=157,875,instrumented
histogram,0,0,batch=100;layer=0;expert=158,288,instrumented
histogram,0,0,batch=100;layer=0;expert=159,737,instrumented
histogram,0,0,batch=100;layer=0;expert=160,402,instrumented
histogram,0,0,batch=100;layer=0;expert=161,560,instrumented
histogram,0,0,batch=100;layer=0;expert=162,221,instrumented
histogram,0,0,batch=100;layer=0;expert=163,387,instrumented
histogram,0,0,batch=100;layer=0;expert=164,310,instrumented
histogram,0,0,batch=100;layer=0;expert=165,591,instrumented
histogram,0,0,batch=100;layer=0;expert=166,263,instrumented
histogram,0,0,batch=100;layer=0;expert=167,309,instrumented
histogram,0,0,batch=100;layer=0;expert=168,721,instrumented
histogram,0,0,batch=100;layer=0;expert=169,421,instrumented
histogram,0,0,batch=100;layer=0;expert=170,0,instrumented
histogram,0,0,batch=100;layer=0;expert=171,513,instrumented
histogram,0,0,batch=100;layer=0;expert=172,812,instrumented
histogram,0,0,batch=100;layer=0;expert=173,7,instrumented
histogram,0,0,batch=100;layer=0;expert=174,529,instrumented
histogram,0,0,batch=100;layer=0;expert=175,582,instrumented
histogram,0,0,batch=100;layer=0;expert=176,598,instrumented
histogram,0,0,batch=100;layer=0;expert=177,811,instrumented
histogram,0,0,batch=100;layer=0;expert=178,320,instrumented
histogram,0,0,batch=100;layer=0;expert=179,58,instrumented
histogram,0,0,batch=100;layer=0;expert=180,48,instrumented
histogram,0,0,batch=100;layer=0;expert=181,585,instrumented
histogram,0,0,batch=100;layer=0;expert=182,367,instrumented
histogram,0,0,batch=100;layer=0;expert=183,125,instrumented
histogram,0,0,batch=100;layer=0;expert=184,317,instrumented
histogram,0,0,batch=100;layer=0;expert=185,220,instrumented
histogram,0,0,batch=100;layer=0;expert=186,317,instrumented
histogram,0,0,batch=100;layer=0;expert=187,581,instrumented
histogram,0,0,batch=100;layer=0;expert=188,845,instrumented
histogram,0,0,batch=100;layer=0;expert=189,206,instrumented
histogram,0,0,batch=100;layer=0;expert=190,566,instrumented
histogram,0,0,batch=100;layer=0;expert=191,809,instrumented
histogram,0,0,batch=100;layer=0;expert=192,738,instrumented
histogram,0,0,batch=100;layer=0;expert=193,95,instrumented
histogram,0,0,batch=100;layer=0;expert=194,475,instrumented
histogram,0,0,batch=100;layer=0;expert=195,174,instrumented
histogram,0,0,batch=100;layer=0;expert=196,478,instrumented
histogram,0,0,batch=100;layer=0;expert=197,126,instrumented
histogram,0,0,batch=100;layer=0;expert=198,456,instrumented
histogram,0,0,batch=100;layer=0;expert=199,709,instrumented
histogram,0,0,batch=100;layer=0;expert=200,1048,instrumented
histogram,0,0,batch=100;layer=0;expert=201,675,instrumented
histogram,0,0,batch=100;layer=0;expert=202,735,instrumented
histogram,0,0,batch=100;layer=0;expert=203,456,instrumented
histogram,0,0,batch=100;layer=0;expert=204,530,instrumented
histogram,0,0,batch=100;layer=0;expert=205,857,instrumented
histogram,0,0,batch=100;layer=0;expert=206,664,instrumented
histogram,0,0,batch=100;layer=0;expert=207,562,instrumented
histogram,0,0,batch=100;layer=0;expert=208,196,instrumented
histogram,0,0,batch=100;layer=0;expert=209,634,instrumented
histogram,0,0,batch=100;layer=0;expert=210,92,instrumented
histogram,0,0,batch=100;layer=0;expert=211,150,instrumented
histogram,0,0,batch=100;layer=0;expert=212,556,instrumented
histogram,0,0,batch=100;layer=0;expert=213,512,instrumented
histogram,0,0,batch=100;layer=0;expert=214,483,instrumented
histogram,0,0,batch=100;layer=0;expert=215,365,instrumented
histogram,0,0,batch=100;layer=0;expert=216,299,instrumented
histogram,0,0,batch=100;layer=0;expert=217,606,instrumented
